gene,log2fc,pval,neg_log10_pval
'STRAP',1.0074118839773751,1.901998710951723e-41,40.72078978173443
'FAM96B',1.0067025653470565,4.333038886614662e-37,36.363207413396644
'APOBEC3C',1.0065915983347296,6.859101763278406e-29,28.163732753796648
'CLDND1',1.0064514514835958,2.80953714266142e-38,37.55136522206836
'PISD',1.0057265014022527,3.112499503145886e-26,25.50689070922344
'LLPH',1.0053538872903842,2.278703377486046e-28,27.642312203957452
'UTP6',1.004997490622455,3.157926535654178e-23,22.500597977409143
'SNRPG',1.0044538685402395,2.5501043597178847e-50,49.59344204626322
'FAM96A',1.0035695740069304,8.141965949476851e-28,27.089270718216167
'SLC25A11',1.001347337175348,2.53654889311268e-22,21.595756762045813
'CNPY3',1.0012519575050562,2.5742281121711923e-23,22.58935297123595
'HAT1',1.0011608378532204,1.2195111381475806e-23,22.91381422879515
'UQCRC2',1.0008355389286596,1.9613053978684293e-27,26.707454776407538
'CLPP',0.9995816196299248,2.0726855437330442e-15,14.683466581640136
'LAMTOR1',0.9976077409205474,7.65576346243015e-30,29.11601149327566
'PAIP1',0.9961058613754802,1.5418575148984514e-39,38.81195575816087
'BCS1L',0.995718176623596,8.119616810410141e-16,15.090464465962175
'PSMA3',0.9953553640151297,3.730054418640715e-43,42.42828483212081
'TUBA1C',0.9949503382418046,5.146695628874477e-32,31.28847151479022
'MANBAL',0.9942431194875032,6.539314393867782e-23,22.18446778234367
'KLC1',0.9936728105656898,4.049987835708965e-23,22.39254628120321
'RPL26L1',0.9933975919564721,2.45300621493142e-21,20.610301351464628
'DNAJB11',0.9930554969051302,1.693131608079038e-30,29.771309282622884
'FASTK',0.9928752509024863,2.1233657403616585e-18,17.67297519408627
'PAPSS1',0.992836400697222,7.172406071524442e-21,20.144335130483253
'CSNK2B',0.9924831083855276,1.2789844381904796e-29,28.893134739687977
'HMBS',0.9923613613191788,1.6449247942840712e-17,16.78385395313897
'MCCC1',0.9920284785161804,2.8529759367487512e-18,17.544701891357754
'SSBP1',0.9908556582883534,2.2356451193594914e-39,38.65059713412004
'GOLGA7',0.9906999748116203,3.3646286446453775e-21,20.473062862043612
'NUDCD2',0.9905935004935668,1.6968536017848666e-21,20.77035562537804
'TSSC4',0.9903096655509648,3.9096803957061915e-18,17.4078587433853
'ILF2',0.9902846587407296,1.1744110237628262e-41,40.93017988084686
'GLOD4',0.9896008459104467,2.134629905521609e-27,26.670677410532324
'HIST1H1C',0.9893196883021796,9.499741717150071e-15,14.022288202326031
'MRPL9',0.9886533206230139,1.1624799821872771e-23,22.934614516890015
'NGRN',0.9884969165661233,2.2411041851523193e-30,29.649537953377923
'TUFT1',0.9882774988653326,4.275348956442355e-17,16.369028432123557
'PSMB7',0.9872708397969461,5.614441097742178e-49,48.25069347007885
'UQCRH',0.9862103752931459,5.081602319009832e-44,43.293999325396925
'RTFDC1',0.9859263929345137,3.0287757598155605e-26,25.518732879153017
'GBAS',0.9854179029697544,7.231174205740219e-29,28.140791175780414
'DBNL',0.9848723715544652,1.4063642707489925e-27,26.851902175556468
'SDHB',0.98428628838925,4.214357451076735e-29,28.37526863141266
'PSMD13',0.9842451586069605,2.5731752351758044e-30,29.589530637000507
'G3BP1',0.983621398598733,9.561070973764213e-44,43.019493457938836
'GSDMD',0.9816046175970682,1.7815183588780622e-18,17.74920969780449
'NAGK',0.9809372747124524,9.496072565209358e-22,21.0224559753351
'HSD17B8',0.9806671812452444,4.090138314841747e-14,13.388262005352841
'CKMT1B',0.9802119995306361,1.2733942509551977e-14,13.895037115194707
'NDEL1',0.9800194079676644,6.983856820095908e-23,22.155904672922144
'PDPN',0.9793526299708987,7.437149043931799e-18,17.12859351496155
'PPP2R1A',0.9775633180873375,5.8518545843255644e-39,38.23270647441441
'PTGES3',0.977286729195427,1.6801373172679144e-46,45.77465522202733
'DHCR24',0.977229638427223,4.635602158897973e-31,30.333893843547383
'PYGB',0.9769897123935145,3.203347604946874e-26,25.494395932169994
'SLC39A1',0.9760497812724054,3.176280436648674e-26,25.498081160302775
'RARS2',0.9753837968009894,1.852582112976389e-21,20.732222533458103
'YTHDF2',0.9750812885171886,3.2237620082918136e-29,28.491637027133912
'DPY30',0.9744015130107564,8.730576855139768e-33,32.05895706022027
'ATG3',0.9742951303252029,2.909862659458295e-26,25.536127508487283
'COASY',0.9730117917196297,3.344343896445232e-26,25.475689070751756
'AIP',0.9717256607206181,5.555137212329929e-18,17.25530520948247
'TOR1A',0.9716635650798074,4.71611448341351e-20,19.326415660974895
'ADK',0.9710546590282765,2.6083313052584605e-31,30.5836372461812
'TBL3',0.9707804543619502,1.9912177540616505e-16,15.700881244133175
'SUCLA2',0.9703432878432074,9.727623993792572e-20,19.011993224726048
'ERI3',0.9700828759402313,1.2144675093083287e-23,22.91561409939887
'SLC39A6',0.9700515780773555,2.6199775123207874e-21,20.58170243628213
'DDT',0.9699527052876921,3.529440631022227e-25,24.452294119005952
'EIF3D',0.9681486278456541,3.0054549513738257e-33,32.522089777266615
'UGDH',0.967731031829622,2.459687508575281e-28,27.609120064409584
'TYMP',0.9676827596877872,1.2081763719655165e-27,26.917869661923334
'PLXDC2',0.9672324133907609,1.0308611932927803e-23,22.98679980905732
'ITFG1',0.9667706552792158,2.5078778200656612e-24,23.600693625482396
'WDR61',0.9652279104553728,5.576616049083495e-23,22.25362925572442
'MRPL40',0.9646386894024754,2.0999565161826672e-19,18.67778969811248
'COPS8',0.9644585436424993,2.966411125174003e-28,27.527768658762465
'CKB',0.9633695656295588,5.458359734778175e-12,11.26293784541937
'UBD',0.9633462019791819,0.003589247897964526,2.4449965452889137
'MFSD2A',0.9626442877186518,3.9160017927459493e-16,15.407157118048804
'MRPL18',0.9615678238414344,2.3322817802887154e-27,26.63221898040031
'ECHS1',0.9614081544849065,6.030910851318752e-27,26.219617091205137
'ZCCHC17',0.9608545458483042,4.45822506703219e-18,17.35083801057475
'CD320',0.95839652971058,7.533477311638844e-17,16.12300451534402
'EPRS',0.9582619806979501,1.237343486274822e-27,26.907509723583097
'MRPS24',0.9580073172262951,6.162905279239978e-33,32.21021450710618
'C17orf49',0.9575463111312088,1.3188544750997678e-22,21.879803122685523
'DYNLL1',0.9569853119946891,1.059033095283568e-55,54.975090467773114
'IFT43',0.9567547791542271,1.7904378557580832e-20,19.74704074830174
'CYC1',0.9565380076222009,3.411459358329165e-46,45.46705979822506
'UBE2L6',0.9564683039616848,3.403304762491256e-32,31.468099158532205
'BIRC5',0.9555879393954896,1.2194715350421262e-16,15.913828332552718
'SEC11A',0.9552614451371358,1.1845617745468774e-29,28.92644228602161
'INHBA',0.9545778299391156,1.9413280181884887e-08,7.711901077464082
'BZW1',0.9537735874133225,1.6146296922957785e-37,36.79192706530383
'TXN2',0.9525505043305409,7.406009757832533e-25,24.1304157200789
'ZNRD1',0.9520149149885171,1.1493370467673112e-13,12.93955259438722
'MRPL53',0.9516096867026088,7.799180179698947e-26,25.107951046302496
'ORMDL2',0.9515786127803554,5.888178493476714e-28,27.230019033324595
'HSPH1',0.951461485495405,1.5257250096692185e-29,28.816523734759304
'DNPH1',0.9512959347541499,2.3475857761019534e-24,23.629378530517787
'CAV1',0.9506334585056196,4.929499368013002e-23,22.30719718472876
'GTSF1',0.9504028982713173,6.069747378614304e-07,6.216829383777606
'TUBA1A',0.9502438284988289,2.751798392179268e-16,15.560383387431937
'TIMP3',0.9493934803116989,9.232360043422459e-14,13.03468726724915
'MDH1',0.9492020041283192,1.129834245500646e-43,42.946985265848085
'PLP2',0.9486131759111474,1.3403006477866507e-31,30.872797772508804
'ELOVL1',0.9483465618164431,1.3530208155232843e-30,29.868695521955694
'MRPL13',0.947824249654981,4.634816350790069e-31,30.33396746959254
'DKK3',0.9476498723558053,4.616389711736007e-18,17.3356975355299
'WDR34',0.9472931285892585,5.846453535424499e-18,17.23310749751567
'WDR74',0.9466616313530538,1.317969959320918e-21,20.880094488565867
'MRPS18A',0.9465053861997135,1.4552535177202043e-21,20.837061342240897
'CLNS1A',0.9464772185939917,4.154303904001621e-27,26.38150173625464
'SARNP',0.9462272768081241,9.864787847048055e-28,27.005912250284783
'UFD1L',0.943945428078326,1.272764289935224e-27,26.895252018230774
'PDLIM7',0.942080830409168,2.381308007400607e-22,21.623184427668114
'ANAPC15',0.9414086607808023,2.8332621726061575e-18,17.547713236687454
'ADRM1',0.9410173966414244,5.295995379099213e-32,31.276052402502003
'PSMD1',0.9407988063334184,4.254105176870636e-31,30.371191776969756
'NOSIP',0.9399653105862632,2.9532583464967885e-25,24.52969855995996
'VPS35',0.9399150137344702,3.514785206777079e-30,29.454101210149634
'SHC1',0.9398705158630919,6.536451044760261e-31,30.18465798715315
'FKBP3',0.9398675525048016,1.6548070676408077e-34,33.781252632911375
'ISOC2',0.939565748262865,5.308237471435531e-13,12.275049656601285
'ALDH3A2',0.9383306766514863,4.370101885306886e-27,26.359508437695307
'YIF1A',0.9372434426769878,5.662305612715166e-26,25.247006694078316
'DGKA',0.9372324151475243,4.6757068783184877e-23,22.33015272272812
'RBM4',0.9372008536428306,4.6144412638598456e-26,25.335880877674434
'NDUFS2',0.934884546101084,3.538945881030628e-31,30.451126078715827
'SLC7A8',0.9347317663021782,1.705120138362551e-35,34.76824501632556
'MRPL50',0.9342085373807981,1.0795312745681082e-21,20.966764771416265
'TRADD',0.9340904358540425,1.387277682752277e-19,18.857836600197988
'VDAC1',0.9336717092461523,2.308808650164483e-37,36.636612059123216
'MRPL23',0.9336436406546885,6.348453315522224e-17,16.197332069724247
'GORASP2',0.9336164411575987,3.589645689605612e-27,26.444948415667618
'NUDT16L1',0.933476815776528,6.804100027391168e-15,14.167229310429148
'HNRNPH2',0.9323189543476177,4.686187537224554e-24,23.32918033529688
'MRPS26',0.932238951548373,1.427531296209164e-22,21.845414361805787
'EIF3H',0.9321079694866109,6.291510573061344e-39,38.20124506921564
'MLF2',0.9317406530619674,3.043144388546738e-53,52.51667744111491
'PUF60',0.9316223933097517,4.9138917521988526e-43,42.3085744147954
'RPL7L1',0.9314947914389874,1.5953482158124393e-34,33.79714450903288
'CCT6A',0.9313925294477192,4.725206591488322e-39,38.325579198883396
'CNOT8',0.9312556636309772,2.0517854170607043e-19,18.687868061230525
'ARL4D',0.9311818445762535,1.8103421460130906e-21,20.74223933779214
'TXNL1',0.9310804628879459,5.442063203438887e-25,24.26423641868538
'TPM1',0.9307944414946842,1.0194251322197237e-21,20.991644663812053
'ITPA',0.9306691730232832,5.166015409586455e-23,22.286844302713924
'UGP2',0.930463993108413,9.363347306133422e-28,27.028568867425655
'CLTB',0.9291067364710663,1.372531559736192e-19,18.86247766067627
'TUBA4A',0.9280665318897221,9.592687056973683e-21,20.01805972332387
'SLC1A5',0.9269086577937216,2.0144456690188165e-28,27.695844441337663
'C19orf33',0.926583828082334,3.179510222991149e-18,17.497639774303106
'IFI35',0.9253270799559136,1.1867993888067581e-20,19.925622686013707
'HMGN4',0.9250328097217564,3.791126422349214e-21,20.421231732953363
'EIF2B4',0.9245680772938031,4.3310372415886075e-18,17.36340808185619
'DHPS',0.924267502802806,1.0185026968682114e-15,14.99203781670463
'CARS',0.9231016501994272,7.734355660562262e-18,17.111575860984424
'PITPNB',0.9226519890074717,3.009471814848726e-32,31.521509719696887
'HINT2',0.9218253470415396,6.63666287158351e-19,18.17805024303743
'C12orf57',0.9197953043588962,2.4830880714651765e-26,25.605007876388644
'IDH3B',0.919664405806437,5.188914758885012e-27,26.284923463637302
'COX5A',0.9186464754828095,1.5533022758146891e-35,34.808744021448426
'HAX1',0.9184062075326918,3.488196612802627e-20,19.45739904396632
'PSMA2',0.918315918655208,6.681370509958443e-44,43.17513444413183
'SNRPB',0.9180166595757832,6.522141430550449e-53,52.185609787891046
'PSMA1',0.9178955775214805,6.281030685713945e-38,37.20196908486313
'ANXA8',0.9178161513790244,1.9064616338586513e-19,18.719771930160118
'ARRDC1',0.9176507775489408,2.2392529498989082e-20,19.649896844991595
'PMVK',0.9165834424051812,1.5560708988900692e-24,23.807970619238837
'CHCHD3',0.9163182511146112,2.369869282597228e-16,15.625275608172318
'MRPS5',0.9162183082861908,4.7396746494175515e-27,26.32425146904578
'PSMB5',0.9153265395148448,3.733728997324458e-39,38.42785720733974
'POLR1C',0.9149304266427352,1.1789892723546117e-19,18.92849014654053
'STX10',0.9148973999871061,9.243311977273337e-17,16.034172388549273
'APRT',0.9144827490871429,5.165065512828178e-43,42.28692416559076
'TOMM5',0.9140744927121782,4.052445215688376e-33,32.392282847592355
'OAZ2',0.9140634266931369,4.106063975426413e-22,21.3865742882927
'TAP1',0.9135686916962532,1.817663007925114e-25,24.740486631215603
'RNF13',0.9130993833683817,2.757481299986989e-24,23.559487424070003
'CKS2',0.9129626829708763,2.6617495855547593e-20,19.57483280488212
'COMMD1',0.9127395724027897,8.162164497285856e-23,22.088194656861983
'SFN',0.9124752809464013,2.913203019532221e-44,43.53562924857171
'PLEKHJ1',0.9122478213261948,2.10707541330017e-17,16.676319920493455
'ATP6V1E1',0.911798501922026,5.903465883270058e-24,23.228892942248983
'MPDU1',0.9108187763897702,3.676876792644534e-18,17.43452092253013
'CDC42SE1',0.9107703557897633,1.998061883486477e-20,19.699391065038714
'LOC550643',0.9106327403936647,2.2547329453331305e-19,18.646904889367562
'SLC35B1',0.9092958559235089,5.323465948327681e-19,18.27380551956248
'GRHPR',0.909207992167169,3.924347919579624e-18,17.406232496486943
'CHIC2',0.9087318804591392,1.2578044758513026e-18,17.900386864183666
'EMC6',0.9059727862031308,5.3190903445171785e-19,18.27416263314397
'SLC35A4',0.9059456666610649,9.904741638411297e-19,18.004156848391535
'ZC3H15',0.9056247260057739,1.210047690408977e-26,25.917197512928748
'ABHD16A',0.9055384507703629,9.055242715611541e-15,14.043099904418057
'NDUFA8',0.9055103920809328,7.387641615990988e-23,22.131494180905417
'PSMC5',0.9051196974326907,7.777350552189747e-32,31.109168325443676
'XRCC6',0.9050156919641987,5.585431447636184e-62,61.25294327409886
'TAX1BP3',0.9046626320687807,1.0521488104829767e-19,18.977922831474014
'M6PR',0.9045767334086157,1.1977305301781817e-24,23.92164088012743
'KANSL2',0.9032911077769559,1.5370374898055158e-17,16.813315539515806
'BUB3',0.9027700679725541,1.5713472912504327e-25,24.803727818776085
'SNHG15',0.9026388138466841,2.1973675953865757e-19,18.658097284320352
'FDFT1',0.9024651527088592,3.0038215781277602e-27,26.52232586725237
'BCKDK',0.9020949875651119,1.4450666200938417e-16,15.840112130712136
'TAF9',0.9019664178585819,3.050510322377236e-26,25.51562750109484
'EMC2',0.90136976940966,3.3437978029454657e-18,17.475759991914835
'C20orf111',0.900652773332952,1.1727885587480531e-21,20.930780279484004
'DARS',0.9002657448464882,1.4058982453942756e-30,29.852046111082167
'TM2D3',0.9000402535808376,3.0599217124395337e-17,16.51428968472445
'TAF7',0.8996855775769398,2.0668312366126897e-24,23.68469498345983
'EIF3M',0.8995234045656177,2.9015361139449608e-27,26.537372019623177
'SUMO3',0.899250657286463,1.0892827450239054e-28,27.962859375831556
'EIF3L',0.8984320345449152,5.506961525306187e-31,30.259087957730735
'TBCA',0.8978632863848867,2.3170862617944275e-28,27.6350577977491
'ARL6IP1',0.8977253592050718,9.530656356896277e-29,28.020877189355115
'GTF3A',0.8960527786905776,2.17206227696041e-24,23.66312772689511
'S100A16',0.8958640286355208,2.291183574559797e-46,45.63994011280782
'MRPL37',0.8928405593904102,1.0024795439965453e-23,22.998924480573177
'PSMD8',0.8923799086477694,1.5431230014200353e-32,31.81159945520131
'TMEM134',0.8914331121544954,5.2993251432772104e-27,26.27577943326939
'NARF',0.8913997841374346,3.771853444152839e-19,18.42344519017443
'DDX1',0.8905799254506,2.962835056891744e-26,25.528292525325774
'SND1',0.8891281275284995,4.890127800288328e-27,26.310679790726127
'GABARAPL2',0.8882720299179937,7.647429759998426e-22,21.1164845032266
'TIMMDC1',0.8881863617855834,8.455206937157998e-26,25.07287575878581
'CUEDC2',0.8880428293425746,1.7229552051241888e-15,14.763726013567801
'ATP1B3',0.887825421103743,2.98160087570505e-58,57.52555049270062
'MRPL51',0.88782068565097,2.2649717083105395e-41,40.64493721837581
'DDX24',0.8873818039417408,6.081034245414435e-28,27.216022550846063
'SIGMAR1',0.887365328947804,7.12668897940628e-20,19.147112194125032
'OSTC',0.8871351124288132,9.308485950259285e-32,31.031120952415048
'BECN1',0.8870184613487002,7.706937077480708e-24,23.11311818675351
'POP5',0.886779117242174,5.8628980945503534e-15,14.231887654401094
'TFRC',0.8867005743889743,1.5140640890492767e-29,28.819855741129633
'SLC25A3',0.8866323052395008,3.2966990775951973e-43,42.48192069341018
'ASNA1',0.8865613481587646,1.9683486006688762e-22,21.705897984187303
'S100A10',0.886488747840925,1.4511104429130611e-44,43.838299532481365
'PRKCDBP',0.8864525955806529,1.5744739756435754e-16,15.802864513387423
'EIF2B2',0.8856164498552815,1.6628387869411005e-13,12.779149853808578
'NDUFB9',0.8853447932309727,2.714908910490848e-44,43.56624473710085
'SNX17',0.8846890113657454,5.672525512368525e-23,22.246223542185035
'SRP54',0.8844579355227186,2.5117441764320625e-21,20.600024595994423
'COX7B',0.8831678872844855,2.4637911996341035e-35,34.60839610035871
'MRPL55',0.8826309176295589,7.697391110447572e-22,21.113656446038437
'PSMD6',0.8825785288052045,1.0364712715457335e-20,19.984442730986494
'PREB',0.8811475008541404,4.3207611476888394e-16,15.364439740887992
'PSMD12',0.8810424070252358,2.287013676299168e-28,27.640731238312576
'PCMT1',0.8799027934431141,3.327904450471719e-24,23.477829151500483
'FAM127B',0.8798540351605413,1.7754696911513247e-24,23.75068673709263
'HSPE1',0.8792352105526491,3.102803036178431e-45,44.508245792258506
'CLPTM1',0.8791088221392408,1.8239758684086697e-22,21.73898091177859
'HGS',0.8789374101795198,5.2814299224714e-34,33.27724847834425
'PRDX1',0.8785345933573055,4.5031684068566876e-72,71.3464818112425
'PAK1IP1',0.8783336232396148,1.8731180825626185e-18,17.727434843559692
'PDCD5',0.8770143994226596,1.6478316572940682e-29,28.783087157956018
'KIAA0020',0.8765875613807513,1.1928925597279145e-23,22.92339867017587
'ANAPC5',0.8755815307966536,8.805068333097966e-30,29.055267269273966
'SUMO1',0.8749128396677813,9.243179833697826e-42,41.03417859732336
'SCPEP1',0.8745172663388517,2.196970494863067e-27,26.658175775580265
'PIGT',0.8744452150425897,5.900917817447525e-23,22.229080433772726
'RPN1',0.8741249114197683,6.062462141988779e-41,40.217350960402335
'PRKRA',0.8731147573964441,4.714763508285874e-22,21.32654008651569
'IL18',0.8719164148254056,2.563722124864667e-06,5.591129048645331
'PMPCA',0.8713150376189248,2.6366959986687092e-20,19.5789399398734
'ASPH',0.8712092274553737,1.41243803912858e-31,30.85003059473314
'PPIF',0.8711424461665578,4.500973042739447e-19,18.34669358813341
'NTRK2',0.8707614422928006,4.030103224703933e-13,12.394683829951896
'GPAA1',0.8699042542551424,4.350935883760321e-22,21.36141731650831
'PDCL3',0.8694920315012639,4.736696849463867e-20,19.324524409407147
'S100A14',0.8686767014498987,2.617585250631711e-19,18.582099165131062
'NDUFAB1',0.8680842828540377,1.4519071789205172e-30,29.838061147390174
'NDUFV1',0.867573028006422,7.736274366340595e-28,27.111468136433484
'COPB1',0.8673755239510008,2.7574519372647177e-24,23.559492048629433
'PLD3',0.8672841082582521,1.0696976652815805e-23,22.97073895208442
'TNFRSF6B',0.8665687894302787,2.9311470798102006e-08,7.532962388880789
'PHGDH',0.8660865544764174,8.759157629267846e-15,14.057537658050121
'SYPL1',0.8653013453702749,1.8819679680740868e-28,27.72538777272973
'ACTN4',0.864968977358202,1.0144781447559403e-30,29.993757304682024
'SPR',0.8647303900057282,1.7540089271787272e-12,11.755968200585375
'COPG1',0.8643129265164955,4.867420872629769e-27,26.312701099871532
'STAP2',0.8640724033057858,6.106055878191353e-13,12.214239225671303
'TMEM208',0.8636261324070194,2.3159410165732544e-20,19.635272505610818
'SPINT1',0.8634474475479464,4.622104222842114e-22,21.335160265932874
'PRMT1',0.863159238377203,1.9610280779525378e-33,32.707516188069825
'SMARCE1',0.8627954607491507,8.382582325363978e-30,29.076622172670902
'CRKL',0.8626203839728899,3.5552544254359542e-31,30.449129314312813
'UCHL3',0.8617423882477289,2.4945440965881558e-23,22.60300881454074
'C9orf142',0.8611154188767997,8.772911386703196e-16,15.056856257334722
'DDX39A',0.8608288407297023,1.3084339629098788e-23,22.883248191455557
'HMGB2',0.8600056322365283,1.6563070251350276e-17,16.780859156100167
'PIGY',0.8591115725768043,1.889489162635984e-27,26.723655594681546
'PYURF',0.8591115725768043,1.889489162635984e-27,26.723655594681546
'HARS',0.8581274546478563,6.00467235921546e-18,17.221510684591923
'NMRAL1',0.8571113876946355,5.120204951741269e-19,18.290712654721663
'TANK',0.8570165864316704,1.6131274323893315e-19,18.79233132325117
'RFC2',0.8565556840753247,6.086284461850571e-13,12.215647753370401
'P4HA2',0.8563390503822282,1.1604021861565122e-15,14.935391461673222
'TMBIM1',0.8563313404606643,1.1105820587797965e-25,24.95444934674304
'BNIP3',0.8548869853980183,8.971544592580721e-18,17.04713277988944
'HSPA9',0.8534465968331324,5.7689049641637666e-30,29.2389066154671
'CASP4',0.8531387806145753,5.502658888190958e-15,14.259427408425987
'LYPLA2',0.8530743023633809,4.516868015370788e-18,17.345162599505823
'SERINC3',0.8530053361757334,5.247279858626413e-23,22.280065772505306
'SCAMP2',0.8515889828491227,1.6159304580124102e-19,18.791577333135276
'NTMT1',0.8513795898025691,7.995593172867934e-15,14.097149311511576
'PPP1CA',0.8509299817175849,6.243887048316083e-33,32.20454496190955
'PCBP1',0.8506679483406951,6.91830981037261e-34,33.159999993648256
'COX7A2L',0.8506039860783001,6.954127565894664e-26,25.157757346920523
'VPS28',0.8500285651930357,1.3266356028147676e-21,20.877248351754577
'OVCA2',0.850024544077535,1.2171895242064022e-19,18.914641794071784
'CTSC',0.8498186312003628,1.8267415461704853e-29,28.738322893814416
'IMPDH2',0.8497552525708026,2.9065532481923196e-19,18.53662171633936
'IDH3G',0.8481695095287849,1.692929555976324e-15,14.771361112822703
'CS',0.8478452964648022,1.2160792113505408e-27,26.915038135645492
'DAP3',0.8476478834184701,1.1318256122971465e-22,21.946220482557024
'MRPL49',0.8459260752704081,5.1491988439850046e-15,14.288260336920478
'NDUFS3',0.8454080379319542,7.946945434020685e-19,18.09979976896185
'TVP23B',0.8453581726445883,3.311804455095003e-22,21.479935313970586
'MRPL24',0.8449911834083005,1.5043536708715078e-18,17.822650049880504
'SEC61G',0.8449268294137298,5.543405249019727e-32,31.25622337127588
'ACY1',0.8439187374164063,1.2064806299299016e-12,11.91847964630562
'PLIN3',0.8421803281596589,4.804174526140072e-19,18.318381223924668
'DPCD',0.8420239881779786,1.6668994759167268e-09,8.778090589956655
'SUCLG1',0.8404716483289083,1.7572585565746758e-21,20.755164333307043
'MRPL33',0.8398967000410614,1.8133718865286075e-23,22.74151312160495
'PRNP',0.839745118970014,1.781214142247401e-24,23.749283865373496
'TUFM',0.8393551261202578,2.636459684666043e-27,26.5789788652811
'HNRNPF',0.8391782378197864,4.394671725436131e-25,24.357073560443744
'PQBP1',0.838477685940189,1.6527066237287775e-15,14.781804232335169
'PPIE',0.838276035782071,3.3573076072587784e-23,22.474008865479774
'BIK',0.838237922814739,9.388542136845948e-10,9.027401840223572
'RHBDD2',0.8372966074444379,2.113352581098718e-19,18.675028041399337
'PPCS',0.836753701197837,2.272869542990919e-22,21.643425490973275
'AHNAK',0.8362668565446987,4.446681773575313e-30,29.351963949688777
'NOP10',0.8354700917667713,9.657243783548545e-29,28.01514680530244
'TNFRSF21',0.8353529586639536,1.1334523361036497e-18,17.94559673808921
'STARD7',0.8347945542272914,9.843522330571249e-29,28.006849469149483
'RIC8A',0.8339746911201626,3.477410445048933e-17,16.458744045727546
'STX8',0.8322908738057794,8.15506028273915e-15,14.088572824278616
'RAN',0.8322244008104562,3.579081477498577e-74,73.44622841481892
'IRF9',0.8317225644967371,1.2590017440422081e-23,22.899973668281827
'AAMP',0.8307336725797572,5.427336764679672e-23,22.26541322973719
'MDH2',0.8299706215527424,1.5507234922473142e-29,28.809465633841288
'EIF3C',0.8296370603500413,1.2016864988920834e-32,31.920208818156595
'DAXX',0.8286164256950005,1.9250801230874184e-18,17.71555119016037
'TRIM21',0.8280988124516016,2.128935860383787e-12,11.671837422592207
'CCDC53',0.8277253138123107,8.239086304082775e-19,18.084120947902036
'GSTT1',0.827141125198104,2.2199758209557827e-12,11.65365175567669
'TOMM6',0.8263937506534063,1.5470837622833433e-27,26.81048617207138
'IDH2',0.8252063497725595,1.1504824051605783e-22,21.939120018803337
'SNX5',0.8246564903728608,6.417237016925904e-25,24.19265191999787
'CFDP1',0.8246135984605399,9.025904180866152e-20,19.04450928126812
'ETFA',0.8245799005697724,3.1701554088592353e-23,22.49891944707069
'COMT',0.823534104356459,3.352830026352041e-29,28.474588462821846
'EXOSC7',0.8214115291210545,2.543082418817103e-18,17.59463956453627
'RNPS1',0.8207326427101113,3.844478527692313e-26,25.4151625603891
'GINM1',0.8193313315615857,4.953875672232636e-13,12.305054897132674
'FIS1',0.8173988094834657,5.020113550981716e-17,16.299286459347602
'VCP',0.817342163289947,3.515988133965174e-32,31.453952599287156
'NGFRAP1',0.817142317077938,6.310775804048174e-23,22.19991724825087
'CD58',0.8161970954327358,4.595765812380115e-16,15.337642109875471
'DCTN6',0.8151965555774514,2.504991500402473e-14,13.601193743383389
'WBP5',0.8146003477858927,7.736479877037453e-20,19.11145659974645
'EAPP',0.8144612773098778,5.287620992342201e-17,16.276739681894846
'TMEM14B',0.8142944653805261,2.6831771969847286e-20,19.571350645579443
'PDLIM4',0.8139086726717177,2.2160052155417005e-22,21.654429221796352
'CXCL14',0.813407980483553,1.2270179927250566e-21,20.911149068826447
'PSMD4',0.8127434190368483,2.2160439447816114e-34,33.654421631675135
'AKR1C3',0.8126684892622507,1.3577739085314653e-15,14.867172541139373
'DERL2',0.8125584587122564,8.374689658920837e-19,18.077031277654154
'UXT',0.8122959868731614,1.535005120617432e-15,14.813890171423155
'PPP2CA',0.8115765396206756,4.3406057144462835e-25,24.362449662172654
'MCM7',0.811433941918832,4.589045875776658e-19,18.338277600728293
'TMEM147',0.8103560404161265,4.3970291869493727e-20,19.35684065157634
'FABP5',0.8097961917062628,3.3713876088117594e-26,25.472191313723204
'PFDN2',0.8092052217018096,1.4457942161074244e-22,21.839893516978492
'C14orf2',0.8084568355967985,3.924505702916998e-34,33.40621503548281
'EEF1B2',0.8072742776983681,2.711401571559418e-44,43.566806156563025
'CSTB',0.80713867337142,3.8396124430514306e-42,41.41571260957476
'ACP1',0.8067337715245304,1.2725845617975121e-23,22.895313349657723
'SUN1',0.8064328303156408,6.464633054838897e-22,21.1894561214845
'ZFAND2A',0.8060062078531784,2.4158726714723966e-11,10.616925958930931
'FAM32A',0.8059444460401711,4.850322875245933e-18,17.314229350414152
'ATP6V1D',0.8053038292899543,6.653320601118928e-16,15.176961548860858
'SRPRB',0.8029324816312979,4.462166503523714e-26,25.35045422826724
'RABGGTB',0.8017200903833914,7.12486011871208e-15,14.147223657672829
'MRPL27',0.8014732856481462,1.757174146310116e-20,19.755185195229988
'TMEM43',0.8011953163686966,1.1832644739450376e-17,16.92691817444415
'APOA1BP',0.8009080698809538,6.91783667358372e-25,24.16002969566058
'CDC26',0.7998236368992886,6.784169971933547e-19,18.168503279715363
'ATP5D',0.799167054135659,7.388468526940732e-22,21.131445572325838
'IDI1',0.7985909708895428,3.05246744943479e-15,14.515348958539912
'C11orf73',0.7983051636885177,1.9453657685345203e-15,14.710998730419703
'TMX2',0.7977566144896263,2.5867360109232506e-17,16.587247890900528
